month,Alberta_FT_F,Alberta_FT_M,Alberta_PT_F,Alberta_PT_M,British Columbia_FT_F,British Columbia_FT_M,British Columbia_PT_F,British Columbia_PT_M,Manitoba_FT_F,Manitoba_FT_M,Manitoba_PT_F,Manitoba_PT_M,New Brunswick_FT_F,New Brunswick_FT_M,New Brunswick_PT_F,New Brunswick_PT_M,Newfoundland and Labrador_FT_F,Newfoundland and Labrador_FT_M,Newfoundland and Labrador_PT_F,Newfoundland and Labrador_PT_M,Nova Scotia_FT_F,Nova Scotia_FT_M,Nova Scotia_PT_F,Nova Scotia_PT_M,Ontario_FT_F,Ontario_FT_M,Ontario_PT_F,Ontario_PT_M,Prince Edward Island_FT_F,Prince Edward Island_FT_M,Prince Edward Island_PT_F,Prince Edward Island_PT_M,Quebec_FT_F,Quebec_FT_M,Quebec_PT_F,Quebec_PT_M,Saskatchewan_FT_F,Saskatchewan_FT_M,Saskatchewan_PT_F,Saskatchewan_PT_M
2015-03,753.6,1147.0,272.9,119.8,765.0,1036.2,319.6,166.2,219.7,299.9,80.6,38.6,136.6,162.6,38.1,17.6,92.6,110.2,23.9,9.8,167.2,194.1,56.1,28.2,2426.8,3136.5,895.3,441.0,28.1,33.3,8.3,4.0,1446.8,1844.7,523.7,286.7,194.9,283.6,67.0,28.3
2015-04,754.7,1147.1,283.4,124.4,758.5,1025.0,319.6,156.3,221.0,298.0,79.7,40.1,138.1,162.9,36.3,16.9,93.4,110.2,24.1,8.4,167.7,194.1,53.9,27.0,2441.3,3146.4,866.0,440.3,28.0,32.3,8.3,4.6,1447.6,1871.9,526.6,268.1,196.2,283.1,67.3,29.9
2015-05,759.3,1160.9,277.3,108.0,763.1,1037.9,322.7,170.4,217.6,294.0,80.9,41.8,136.5,159.8,37.4,18.4,93.5,106.1,24.7,8.1,168.6,196.3,55.0,27.0,2433.9,3174.0,880.2,437.8,27.4,31.8,8.5,4.4,1433.6,1854.8,531.2,283.6,194.9,281.9,67.6,30.8
2015-06,768.7,1152.3,270.6,112.1,767.4,1059.5,321.5,154.8,214.5,297.3,83.6,39.6,138.4,155.8,35.4,19.7,93.8,109.2,23.9,9.4,168.2,196.9,54.2,27.5,2450.9,3186.9,849.8,456.3,28.0,31.9,8.4,4.7,1448.1,1846.0,509.0,278.6,194.5,279.6,70.5,31.7
2015-07,780.7,1147.2,261.4,115.5,756.3,1063.7,336.1,147.7,212.2,295.9,82.7,40.5,138.8,157.9,32.3,18.1,94.6,110.9,22.5,9.9,170.5,200.7,52.1,26.6,2462.3,3184.9,853.7,452.9,28.1,32.0,7.9,4.5,1444.0,1861.0,520.9,279.1,190.2,275.6,71.7,32.7
2015-08,780.1,1142.2,263.0,122.6,775.7,1061.5,325.0,150.9,214.5,296.6,83.7,40.0,138.5,159.2,35.6,17.8,92.3,110.3,24.6,11.1,171.8,197.9,50.6,28.8,2487.9,3187.9,834.5,439.5,27.8,32.2,7.5,4.6,1440.7,1860.7,513.1,286.6,192.3,275.8,73.1,32.0
2015-09,763.5,1136.4,286.6,126.9,773.0,1080.3,328.4,145.7,218.7,298.1,83.0,38.8,140.3,156.2,34.3,19.2,92.3,107.5,23.9,11.7,168.9,202.2,55.5,24.8,2453.3,3167.4,849.9,449.1,29.1,33.0,7.0,4.5,1444.9,1848.9,517.8,291.2,192.2,276.9,73.0,32.9
2015-10,765.0,1120.1,276.3,135.5,793.0,1067.1,328.5,157.1,219.7,299.2,82.4,38.9,140.3,158.4,36.2,19.4,92.5,108.0,23.1,11.6,171.3,200.5,54.1,25.7,2458.8,3180.4,859.5,436.3,29.6,32.6,7.5,4.5,1430.8,1849.1,523.1,295.0,193.6,279.1,70.5,32.6
2015-11,767.0,1136.9,274.9,112.4,786.2,1057.7,334.2,170.1,216.3,295.9,84.7,39.8,140.8,158.9,33.5,18.6,93.4,106.8,23.0,12.1,172.3,200.5,50.8,24.5,2487.4,3159.5,832.5,451.0,29.4,31.9,7.3,4.7,1447.9,1869.6,503.9,271.6,194.6,278.9,70.6,34.6
2015-12,759.5,1112.0,279.0,130.9,770.3,1070.2,341.7,157.3,213.4,295.2,85.9,40.0,140.6,159.5,33.1,17.8,87.9,108.1,27.6,9.6,171.3,197.8,50.6,25.4,2495.4,3188.1,855.1,424.4,28.4,32.3,7.6,4.3,1439.9,1861.4,518.5,282.0,196.2,281.0,65.9,30.4
2016-01,759.0,1099.6,278.6,136.7,785.5,1056.9,336.1,161.3,213.1,295.6,81.9,38.8,138.4,157.3,35.5,20.7,88.9,105.0,24.8,12.0,170.7,194.5,51.1,26.3,2510.3,3188.1,841.7,439.7,28.2,32.2,7.6,4.3,1448.2,1869.2,510.7,273.9,192.9,279.0,68.8,31.8
2016-02,762.1,1102.8,278.3,134.0,775.5,1057.7,348.5,169.6,216.6,293.2,81.6,40.2,137.6,155.0,35.8,18.3,88.7,106.4,26.4,11.4,168.3,196.7,54.2,25.9,2461.5,3179.9,875.9,451.6,28.4,32.0,7.1,4.1,1465.3,1861.2,507.5,275.7,190.6,276.8,68.8,30.0
2016-03,762.3,1108.7,278.8,134.1,786.8,1057.1,344.8,172.6,219.3,295.6,80.8,40.3,137.1,156.5,35.6,16.4,88.2,107.0,25.4,11.3,171.0,197.8,51.2,26.8,2478.9,3188.7,886.4,431.7,27.7,31.5,7.9,4.1,1459.8,1844.1,508.6,284.7,191.0,272.5,69.2,34.2
2016-04,763.8,1100.5,265.9,137.1,787.5,1073.3,343.6,170.1,218.4,297.9,79.4,37.9,135.7,158.3,38.8,17.5,89.0,107.4,26.3,13.2,169.1,196.3,54.9,27.7,2480.1,3168.4,890.7,451.7,27.1,32.3,8.4,3.3,1467.2,1855.1,509.1,274.7,192.1,278.3,66.3,31.1
2016-05,732.3,1088.6,288.4,140.2,791.8,1076.7,337.6,161.2,219.8,295.2,78.8,42.2,136.4,158.3,37.1,17.3,90.9,107.5,25.4,13.3,169.7,195.9,52.3,27.2,2514.9,3162.3,861.9,467.7,27.9,31.7,7.4,4.1,1501.4,1862.6,481.5,275.6,190.5,277.0,69.6,32.0
2016-06,735.2,1086.6,287.2,138.1,791.5,1081.1,344.6,160.8,216.8,293.9,82.0,42.3,138.9,157.6,36.0,18.6,92.8,106.1,23.6,13.7,169.2,195.9,55.2,27.0,2532.7,3143.9,853.2,478.1,27.0,32.0,8.0,4.0,1476.0,1872.1,497.1,268.5,188.2,275.1,71.9,35.0
2016-07,733.5,1088.0,293.4,138.4,792.9,1061.9,355.5,182.4,219.8,292.8,80.4,41.9,139.4,160.6,38.2,16.9,91.5,106.8,23.4,12.0,166.1,195.2,57.2,26.7,2502.5,3166.0,849.5,454.6,27.3,32.2,7.9,4.2,1467.7,1861.3,511.1,274.7,190.8,275.6,72.0,32.3
2016-08,748.5,1089.0,279.9,137.3,799.0,1082.7,346.9,160.5,219.4,291.5,79.1,42.4,136.5,160.8,37.5,18.2,91.2,105.8,24.8,13.4,171.1,194.3,53.1,28.5,2508.5,3164.8,859.1,458.9,27.5,31.5,8.3,4.2,1484.6,1857.5,499.7,303.1,187.2,276.9,73.5,32.2
2016-09,746.0,1096.8,281.9,144.6,791.0,1074.4,356.9,165.5,214.8,292.7,82.5,43.2,136.6,161.9,38.6,18.3,89.4,105.1,26.1,13.4,169.5,194.5,54.3,26.2,2521.7,3153.8,843.1,483.9,27.2,31.5,8.7,4.4,1510.7,1872.9,497.3,298.5,188.5,277.5,72.2,31.4
2016-10,749.4,1089.1,287.7,150.0,791.1,1082.2,355.1,176.2,213.7,292.4,84.8,41.1,138.0,159.3,37.0,18.2,86.0,103.2,27.6,11.6,169.3,192.4,53.9,29.8,2504.4,3163.1,863.8,493.4,26.9,31.2,8.3,5.1,1485.4,1881.3,525.1,287.0,189.3,274.6,72.5,30.8
2016-11,746.8,1081.6,287.7,146.4,794.8,1078.0,347.4,172.8,213.7,292.5,84.3,42.4,137.3,160.5,38.6,18.0,87.3,104.9,25.1,10.9,168.7,191.5,56.6,31.8,2493.0,3177.5,873.4,484.4,27.7,31.4,8.1,4.5,1480.9,1864.8,524.9,306.1,189.8,278.1,69.9,30.6
2016-12,747.5,1100.2,285.0,133.0,805.5,1073.2,353.8,178.8,216.6,293.6,81.5,42.1,138.1,160.0,37.8,17.5,88.2,100.9,24.9,12.7,164.5,191.0,61.8,30.0,2494.8,3197.6,863.2,477.7,27.5,31.7,8.4,4.8,1499.4,1876.6,512.5,294.6,189.1,276.1,70.2,31.5
2017-01,741.1,1082.9,300.3,146.2,820.5,1079.9,348.0,176.1,221.0,295.3,80.7,39.5,138.3,162.8,36.1,15.7,89.6,101.0,25.0,12.1,169.1,194.6,57.7,30.1,2492.8,3210.2,886.1,485.0,29.0,32.6,7.4,4.0,1483.9,1882.5,528.2,298.1,188.6,273.8,71.3,33.4
2017-02,751.0,1093.1,285.6,142.5,844.4,1086.1,333.7,177.0,221.3,298.4,78.7,40.7,139.1,163.0,34.6,15.7,90.1,99.8,24.0,11.5,169.8,191.2,54.8,29.5,2546.3,3209.4,836.9,485.0,29.0,32.9,7.5,3.6,1488.8,1885.7,514.2,300.9,193.8,276.1,70.9,33.8
2017-03,755.6,1103.2,287.9,135.0,839.7,1088.8,339.1,178.8,220.8,300.5,79.8,40.3,139.7,162.7,34.7,17.3,91.7,99.7,22.2,12.1,169.7,193.3,58.4,28.0,2554.0,3199.7,827.5,488.7,28.9,33.1,7.1,3.9,1467.3,1886.3,529.3,307.7,194.7,273.7,67.3,32.9
2017-04,747.3,1115.2,293.8,129.9,847.4,1078.6,343.2,189.1,220.9,297.5,81.5,41.4,140.2,161.3,33.1,17.4,92.3,100.5,21.7,11.8,170.3,194.8,56.3,27.7,2543.2,3207.4,846.7,481.4,29.8,32.6,7.2,4.5,1476.5,1870.3,517.5,329.9,193.7,271.0,68.2,35.7
2017-05,761.0,1118.2,281.5,130.1,843.9,1092.9,354.8,180.5,221.7,301.9,81.6,38.5,141.8,160.2,33.0,17.1,92.8,100.1,20.2,11.3,170.3,195.3,57.6,27.0,2552.6,3199.8,856.2,486.2,29.0,33.5,7.8,4.4,1483.4,1897.2,515.4,310.6,195.8,272.6,66.9,35.6
2017-06,756.6,1110.9,288.6,138.9,848.7,1100.5,351.0,188.6,221.6,299.5,82.0,40.4,139.9,162.4,33.9,16.1,90.7,101.7,21.4,10.0,170.8,194.2,55.8,27.9,2538.8,3198.8,878.7,469.6,28.9,33.5,7.8,4.0,1498.8,1911.7,512.6,314.5,194.6,272.9,67.6,33.1
2017-07,739.9,1124.0,294.9,127.1,841.2,1109.8,351.2,177.6,222.5,301.7,85.3,39.5,138.0,162.5,34.6,17.2,90.1,98.7,20.8,10.1,171.7,192.8,56.6,28.5,2555.6,3218.3,876.4,465.8,28.2,32.8,7.8,4.7,1535.3,1903.1,483.9,319.8,194.2,272.0,66.8,35.5
2017-08,739.2,1133.1,290.0,124.6,828.2,1106.0,363.3,187.7,219.3,300.6,87.4,41.5,139.2,161.4,35.1,16.5,91.9,98.6,18.9,10.7,163.9,192.5,61.1,28.3,2528.6,3218.1,911.8,495.6,28.0,33.2,8.2,4.7,1492.8,1913.5,535.6,295.3,191.2,273.9,69.4,34.0
2017-09,749.6,1126.8,288.1,118.7,824.9,1102.8,363.4,177.6,218.9,301.0,84.9,40.1,139.3,162.3,34.9,15.9,92.0,98.8,20.9,9.4,169.7,192.3,55.1,31.2,2566.5,3248.9,901.1,460.7,27.4,33.1,8.1,4.7,1508.9,1920.0,504.7,301.3,193.3,274.2,68.6,32.4
2017-10,753.0,1137.0,290.3,113.7,836.4,1103.8,354.1,170.9,219.2,299.8,86.4,41.5,139.6,163.2,34.5,17.4,92.0,99.9,21.6,11.3,170.3,195.9,53.9,27.7,2579.3,3259.2,885.0,456.2,27.6,32.8,8.1,4.1,1525.9,1928.6,491.8,302.6,190.6,273.6,68.5,32.2
2017-11,748.8,1122.4,291.5,132.0,843.4,1109.9,356.5,173.2,221.4,297.4,83.6,42.8,139.1,163.3,33.7,15.9,91.0,98.7,22.9,12.2,170.0,196.5,55.1,27.8,2578.5,3277.4,896.2,456.3,27.7,33.7,8.3,4.3,1515.8,1943.2,505.9,291.2,194.3,268.3,66.3,33.2
2017-12,762.7,1129.9,293.3,134.7,847.9,1097.1,355.2,185.3,218.8,298.2,87.1,41.4,139.6,165.4,35.4,15.9,92.6,97.7,21.1,13.2,172.4,196.6,52.9,31.6,2603.2,3245.5,879.2,480.8,28.9,34.7,7.8,3.8,1517.8,1948.6,502.3,305.5,192.7,268.5,70.3,35.5
2018-01,776.1,1142.8,275.9,121.0,842.5,1107.6,352.4,179.7,214.1,297.6,88.6,42.3,140.4,161.5,33.2,16.3,91.3,100.0,20.6,12.8,171.3,200.2,54.4,27.6,2598.3,3258.4,853.4,461.6,28.1,34.2,8.5,4.3,1516.8,1970.4,500.6,273.8,195.7,271.5,67.8,33.3
2018-02,773.7,1133.5,281.5,127.8,835.4,1087.4,357.2,198.7,213.2,299.5,90.2,39.5,141.7,163.5,34.0,16.5,89.7,100.1,21.6,12.3,172.4,203.1,53.6,26.7,2583.3,3277.5,881.0,445.3,28.2,34.6,8.6,4.0,1510.7,1974.1,503.2,272.0,193.8,270.5,68.2,33.3
2018-03,769.3,1137.0,290.4,127.2,837.3,1110.0,353.5,175.5,215.1,298.0,89.3,41.0,139.6,163.3,34.9,16.5,89.9,100.4,21.9,11.2,173.1,201.8,51.7,28.1,2591.4,3278.6,853.0,471.9,28.2,34.4,8.6,4.2,1531.4,1976.5,500.5,267.0,193.0,273.3,71.0,32.2
2018-04,779.2,1135.0,284.0,124.9,842.3,1119.9,350.5,166.8,217.9,299.8,87.5,42.0,140.9,163.6,34.0,16.7,89.2,100.8,21.9,11.0,174.3,201.1,52.4,29.1,2614.6,3280.1,852.1,465.5,28.2,34.7,8.4,3.9,1519.6,1966.4,514.6,264.0,191.7,271.0,70.4,32.5
2018-05,786.0,1132.1,277.1,132.3,832.3,1116.4,356.0,166.6,218.3,302.6,86.0,39.7,139.6,167.1,35.0,14.9,85.8,100.1,25.0,12.6,172.4,202.1,52.4,27.5,2622.8,3292.1,845.0,455.9,28.4,35.1,8.5,3.8,1513.9,1937.8,526.9,289.2,190.6,271.6,70.5,31.7
2018-06,784.8,1130.8,274.3,138.6,839.2,1112.3,348.6,165.6,219.7,302.0,85.1,43.5,138.1,166.2,36.4,14.7,85.6,100.8,25.5,11.3,172.5,201.0,50.8,28.8,2620.4,3312.8,854.3,459.4,29.2,34.4,8.1,4.4,1515.8,1916.6,529.5,299.9,194.2,279.3,67.1,32.1
2018-07,779.6,1116.6,284.9,143.4,844.1,1117.3,352.9,162.1,219.9,304.1,82.9,39.3,137.6,163.6,36.2,16.1,84.6,100.3,27.0,13.6,171.7,200.3,51.6,30.2,2622.7,3296.0,891.1,492.7,29.4,34.4,8.2,4.2,1507.1,1937.5,527.0,278.9,191.9,274.1,69.2,33.2
2018-08,789.3,1118.7,290.5,141.7,846.0,1121.9,360.0,159.9,220.9,301.5,83.6,43.0,138.4,161.7,35.5,17.4,85.4,101.3,27.1,12.7,173.9,203.5,52.1,25.6,2627.0,3291.8,845.0,464.6,29.5,34.6,7.9,4.1,1523.8,1938.6,517.4,274.0,198.4,269.8,64.9,36.9
2018-09,789.6,1123.5,282.0,143.4,851.9,1139.2,365.8,162.9,220.7,301.2,84.3,42.4,139.5,162.3,35.9,16.8,84.6,102.3,25.8,14.2,173.0,201.7,53.7,28.5,2621.4,3295.3,861.4,488.3,30.2,34.6,7.8,3.9,1498.9,1928.5,538.4,283.3,197.7,270.0,66.3,38.0
2018-10,798.7,1122.3,272.3,143.6,846.0,1132.3,369.9,170.4,224.2,301.9,81.6,42.6,139.2,161.9,35.7,16.2,88.3,100.7,22.4,14.7,170.7,203.2,56.7,27.0,2640.6,3283.1,846.6,497.2,29.9,35.3,7.9,3.7,1519.0,1930.4,530.9,278.5,199.8,270.5,65.7,39.5
2018-11,810.5,1143.5,274.0,128.9,846.9,1116.1,376.7,192.4,223.6,303.5,83.9,41.7,141.0,161.6,34.2,17.3,88.0,99.5,23.5,14.3,172.3,204.9,53.1,27.5,2645.3,3302.1,854.6,482.3,29.9,35.6,7.5,3.5,1523.6,1951.9,523.8,280.9,198.4,274.3,69.1,37.3
2018-12,796.1,1122.9,284.0,138.9,846.4,1138.5,369.8,180.8,227.6,304.9,80.1,40.7,140.4,159.8,33.1,18.1,89.7,99.8,22.7,15.4,171.0,207.1,55.4,25.5,2638.9,3297.8,868.8,495.0,29.9,34.4,7.5,3.7,1523.8,1949.7,534.1,275.5,199.8,274.9,67.9,36.5
2019-01,777.8,1126.6,296.2,125.8,844.1,1126.8,380.6,192.6,223.6,303.6,86.3,44.2,142.0,162.2,34.2,16.6,91.8,104.7,21.9,14.1,172.7,208.9,57.6,25.8,2652.5,3318.2,861.7,509.5,30.1,34.1,7.5,3.7,1538.7,1953.4,512.8,294.7,196.9,275.4,67.3,36.6
2019-02,785.6,1120.7,289.0,134.9,853.6,1119.7,373.7,200.8,220.1,304.4,86.8,43.1,141.6,161.6,34.3,19.0,90.4,106.0,22.4,12.3,172.3,210.4,58.7,25.1,2675.3,3354.7,861.1,487.8,29.7,33.7,7.7,4.0,1538.1,1963.0,532.1,281.3,195.5,275.4,69.6,34.5
2019-03,791.4,1133.1,277.4,126.5,853.3,1123.0,377.3,202.1,218.7,304.0,85.9,46.0,140.7,164.3,37.7,16.9,90.2,104.2,22.9,13.0,170.5,208.4,60.3,27.3,2651.9,3366.4,865.1,486.6,30.5,34.5,7.3,4.7,1524.4,1961.2,529.9,286.1,195.2,279.6,69.4,34.7
2019-04,802.6,1130.5,278.2,138.5,873.1,1133.1,357.9,197.4,217.2,304.9,88.4,43.7,135.9,162.6,38.0,19.1,89.1,105.1,22.6,11.9,170.5,206.8,59.4,27.7,2646.6,3381.9,880.7,508.0,30.2,35.1,7.7,4.8,1549.6,1963.0,533.0,293.9,199.0,281.5,66.8,33.0
2019-05,794.3,1117.6,292.7,143.1,875.5,1143.1,361.8,198.0,219.7,302.3,87.6,45.2,139.8,164.5,35.9,18.5,90.6,103.9,20.0,11.6,173.7,207.5,58.5,29.1,2672.6,3384.2,872.9,508.3,30.4,34.9,7.5,4.2,1546.7,1967.0,526.7,287.6,198.8,279.0,65.8,35.8
2019-06,807.7,1141.1,281.5,127.7,874.7,1137.1,364.9,197.9,222.6,301.7,82.3,43.0,142.3,164.2,33.9,19.4,88.2,105.3,20.3,10.2,174.6,204.1,60.5,29.2,2669.1,3374.8,880.6,506.6,29.9,35.2,8.4,4.0,1556.2,1962.8,508.8,301.9,199.2,279.3,66.2,37.2
2019-07,798.2,1120.3,279.1,146.1,855.5,1143.4,378.9,192.1,219.0,300.0,84.6,45.9,139.8,159.4,35.3,20.7,87.9,106.4,20.5,10.5,174.6,202.9,56.0,28.7,2700.7,3379.7,822.6,517.2,30.6,35.3,8.2,4.5,1576.1,1961.1,499.2,309.9,194.9,272.7,69.9,42.2
2019-08,792.9,1126.9,287.8,136.8,863.7,1134.1,363.8,199.9,226.8,303.6,79.4,44.8,141.2,162.6,35.4,18.0,85.2,105.0,22.6,12.0,175.0,202.1,56.5,30.2,2684.6,3392.7,876.0,524.7,30.9,35.4,7.8,4.3,1576.2,1970.3,511.5,308.0,197.0,275.9,69.9,39.7
2019-09,795.1,1126.9,293.1,134.1,886.8,1119.9,339.5,207.0,226.7,307.2,78.8,41.5,140.3,160.4,35.5,19.7,86.8,105.5,21.8,10.8,176.0,205.5,57.5,27.9,2686.1,3427.4,897.0,508.8,30.4,36.8,8.4,3.4,1579.2,1981.4,519.0,300.0,199.0,274.8,67.9,41.4
2019-10,804.3,1132.2,288.5,131.8,878.9,1140.5,350.3,198.8,222.5,304.2,82.2,44.4,141.3,160.3,32.9,20.1,85.2,106.8,25.3,10.5,177.5,203.2,56.1,30.8,2668.8,3420.4,919.9,493.8,31.0,36.7,7.6,3.6,1573.5,1973.8,514.4,308.5,198.1,277.0,69.9,37.8
2019-11,788.4,1134.0,288.6,127.7,860.9,1138.0,355.7,195.7,222.3,305.7,81.2,42.6,140.2,160.9,33.2,19.9,86.0,103.6,24.9,12.2,177.0,204.0,56.2,29.6,2708.6,3411.6,889.7,508.5,30.6,36.2,8.0,4.1,1575.1,1939.4,499.5,311.0,197.7,277.5,70.2,35.8
